# id,sample,weight_mg,lf0_mean,lf0_mean_err,lf0_calc,lf0_calc_err,lf1_fit,lf1_fit_err,dlf_fit,dlf_fit_err,dlf_rel_calc,dlf_rel_calc_err,k_fit,k_fit_err,m_fit,m_fit_err,adR2,FStat,pFStat
13,MS,5000,124.4931,0.08882724964941503,123.18788118282846,0.012376998933075036,112.70229957964185,0.003411180367544074,10.485581603186622,0.011897644770685603,0.08511861315014028,8.839185766503284e-05,2.9080602032691263,0.005605773183002443,-0.0027786530435040275,7.574953453860829e-05,0.9942632823216221,371849.8502594189,1.1102230246251565e-16
14,MS,5000,115.86480000000002,0.0519967658961983,114.60716614222883,0.01128123942170283,104.5767837355749,0.0033830200457307443,10.03038240665393,0.010762041547028426,0.08751967912901805,8.572425188304586e-05,3.2204583265311797,0.005999474403112721,-0.009267229009410748,7.449956325424897e-05,0.995331573449095,456685.9679581125,1.1102230246251565e-16
22,MS,5000,51.598699999999994,0.26152764042583826,55.96542095599824,0.03505633455596128,42.346104791724336,0.015496366690681333,13.619316164273908,0.03144533688621298,0.24335234027779115,0.00043044499460150493,1.672369735979994,0.007600717097846424,0.0004211876177333679,0.0009634648895272258,0.9915146216543318,83723.86982679328,1.1102230246251565e-16
24,MS,5000,119.215,0.06572152858325275,118.22502121333739,0.014516131586859472,108.12308201618664,0.003428808192863686,10.101939197150736,0.01410536602231825,0.08544671080178332,0.00010914301673772662,2.411892599335656,0.005523195280663427,-0.005369033234286678,7.647574236625811e-05,0.991701243239753,259465.32534809958,1.1102230246251565e-16
25,MS,5000,59.4051,0.4078852293971435,62.59997518631633,0.07784359852923477,48.92238879027266,0.012843788002211478,13.677586396043669,0.07677670832833959,0.21849188207080056,0.000959540462759277,1.4372135497642033,0.012447665345660624,-0.11183912435124671,0.00029539851741396757,0.973275681499003,78957.6131078673,1.1102230246251565e-16
39,MS,5000,52.8535,0.17406334492950526,51.3879131762297,0.025589349248883227,33.39294936467594,0.016782294968049633,17.994963811553756,0.0193175922564562,0.350178917556777,0.00026972342351133275,7.756354960141243,0.0191453119515393,-0.0042413395890408545,0.0003300985685178371,0.9957572738505901,479370.66942996706,1.1102230246251565e-16
47,MS,5000,50.955400000000004,0.21604980332672818,50.80464093597506,0.018419072121016296,32.881191906021144,0.012306727265660063,17.923449029953915,0.013704257798504043,0.35279156982019366,0.00019437504224913103,7.667245134435624,0.01353624602662497,-0.005198927107801493,0.00025061484653998527,0.9980199966478885,985796.102954553,1.1102230246251565e-16
21,MS,5000,53.10875,0.4460334090682138,55.085698061985724,0.043367998037339,41.85399481707875,0.010961103858774175,13.231703244906972,0.04195995061917739,0.2402021524719151,0.0005807244715617817,1.4070931749180153,0.007432653072198683,-0.0132138464375857,0.0004535969068131243,0.9772336283073259,49900.65501673537,1.1102230246251565e-16
18,MS,5000,110.63560000000001,0.16991286226040367,109.50392313012172,0.015677989888888126,101.18123323898567,0.006661629455049448,8.322689891136045,0.014192323980225926,0.07600357734440555,0.00011984435476575672,2.6702340082560556,0.008830683448491403,-0.03581467547644367,0.00025033278367343336,0.994591340352262,219472.15215250215,1.1102230246251565e-16
17,MS,5000,120.94235294117648,0.19799971430403615,121.22566991328907,0.4307589898410562,113.63573614045947,0.04026896134972339,7.5899337728295935,0.4288726128825454,0.06260995528635611,0.003316367101407072,0.8640158522178124,0.07169914783258342,-0.14891956621836658,0.0006066115503102555,0.8363896458654148,17362.90999370201,1.1102230246251565e-16
16,MS,5000,106.01879895561358,0.08097326039767291,105.33947921632884,0.010786001285536698,96.14295600838334,0.004265632552462968,9.196523207945503,0.009906674651918653,0.08730367072595073,8.590750178253591e-05,2.813097625321298,0.0057286132561024045,-0.014160563368625367,0.00014224056460220168,0.9969593872761958,446247.15172803606,1.1102230246251565e-16
15,MS,5000,122.09540540540542,0.12121996389002576,121.55472599856134,0.014063460455225926,110.73913808425353,0.005682927224597521,10.815587914307812,0.012864107358679487,0.0889771074341924,9.650303225036147e-05,2.888136605085462,0.006542818789024574,-0.008925395476013906,0.00018839490313847103,0.9960258044597389,341913.76948986,1.1102230246251565e-16
